,workerid,rt_seconds,utilityWeight,truthful,log_rt_seconds
1662,W37159b31cb,5.434,0.9500000000000001,True,1.692675511004156
1663,W37159b31cb,5.605,0.9500000000000001,False,1.7236590565241232
1664,W37159b31cb,8.861,0.9500000000000001,True,2.1816596250651656
1665,W37159b31cb,6.13,0.9500000000000001,False,1.81319474994812
1666,W37159b31cb,9.935,0.9500000000000001,True,2.2960638760037804
1667,W37159b31cb,5.478,0.9500000000000001,True,1.7007400708408864
1668,W37159b31cb,6.179,0.9500000000000001,False,1.8211564460788425
1669,W37159b31cb,6.663,0.9500000000000001,False,1.8965698335804002
1670,W37159b31cb,16.774,0.9500000000000001,True,2.81983006856222
1671,W37159b31cb,6.303,0.9500000000000001,True,1.841025710530973
1672,W37159b31cb,5.372,0.9500000000000001,False,1.6812002786609912
1673,W37159b31cb,5.651,0.9500000000000001,True,1.7318325206477063
1674,W37159b31cb,5.409,0.9500000000000001,False,1.6880642328892899
1675,W37159b31cb,9.033,0.9500000000000001,True,2.2008845381677062
1676,W37159b31cb,7.004,0.9500000000000001,False,1.9464814144236053
1677,W37159b31cb,5.754,0.9500000000000001,False,1.749895265129356
1678,W37159b31cb,10.367,0.9500000000000001,False,2.3386276843409752
1679,W37159b31cb,4.216,0.9500000000000001,True,1.4388868112390611
1680,W3792ef8542,23.556,0.05,True,3.1593805650823246
1681,W3792ef8542,28.85,0.05,True,3.3621099929541085
1682,W3792ef8542,13.384,0.05,True,2.594059963684523
1683,W3792ef8542,25.395,0.05,True,3.2345523042532083
1684,W3792ef8542,14.682,0.05,True,2.6866222536885895
1685,W3792ef8542,17.538,0.05,True,2.864369955357164
1686,W3792ef8542,28.408,0.05,True,3.3466707956407866
1687,W3792ef8542,21.183,0.05,True,3.0531989732023193
1688,W3792ef8542,27.032,0.05,True,3.2970213494119887
1689,W3792ef8542,30.281,0.05,True,3.4105204531230067
1690,W3792ef8542,12.564,0.05,True,2.5308355816764
1691,W3792ef8542,14.695,0.05,True,2.6875072998708807
1692,W3792ef8542,20.587,0.05,True,3.024659808627171
1693,W3792ef8542,13.113,0.05,True,2.573604104549287
1694,W3792ef8542,17.069,0.05,True,2.837263952782196
1695,W3792ef8542,13.238,0.05,True,2.583091481696731
1696,W3792ef8542,30.161,0.05,True,3.4065496990887647
1697,W3792ef8542,26.723,0.05,True,3.2855246178151303
1698,W3792ef8542,18.682,0.05,True,2.927560493450657
1699,W3792ef8542,21.562,0.05,True,3.070932506116926
1700,W3792ef8542,14.413,0.05,True,2.668130577100966
1701,W3792ef8542,17.773,0.05,True,2.8776804517778545
1702,W3792ef8542,14.537,0.05,True,2.676697123444188
1703,W3792ef8542,17.683,0.05,True,2.8726037260728403
1704,W3792ef8542,13.338,0.05,True,2.5906171042101143
1705,W3792ef8542,15.158,0.05,True,2.7185284453898375
1706,W3792ef8542,22.597,0.05,True,3.1178171541042285
1707,W3792ef8542,10.747,0.05,True,2.374626645859016
1708,W379f8e864c,11.154,0.45,True,2.411798177967362
1709,W379f8e864c,28.449,0.45,True,3.3481130105697
1710,W379f8e864c,8.81,0.45,True,2.175887439948088
1711,W379f8e864c,20.492,0.45,True,3.020034566076956
1712,W379f8e864c,13.538,0.45,True,2.605500546086416
1713,W379f8e864c,8.575,0.45,True,2.1488509930520037
1714,W379f8e864c,22.934,0.45,True,3.1326205256161126
1715,W379f8e864c,7.445,0.45,True,2.0075426661359725
1716,W379f8e864c,11.712,0.45,True,2.4606139572189556
1717,W379f8e864c,8.354,0.45,True,2.1227404660749833
1718,W379f8e864c,16.054,0.45,True,2.775958039709385
1719,W379f8e864c,10.074,0.45,True,2.3099578473234588
1720,W379f8e864c,7.537,0.45,True,2.019824224861333
1721,W379f8e864c,7.444,0.45,True,2.0074083387800044
1722,W379f8e864c,10.894,0.45,True,2.3882121789614827
1723,W379f8e864c,12.838,0.45,True,2.5524095228895862
1724,W379f8e864c,12.832,0.45,True,2.5519420511241586
1725,W379f8e864c,15.425,0.45,True,2.7359895697914514
1726,W379f8e864c,7.228,0.45,True,1.977962372729982
1727,W379f8e864c,14.031,0.45,True,2.641269167411859
1728,W379f8e864c,8.195,0.45,True,2.103524212195793
1729,W379f8e864c,9.711,0.45,True,2.273259263612217
1730,W379f8e864c,6.68,0.45,True,1.8991179875485542
1731,W379f8e864c,9.199,0.45,True,2.21909478249502
1732,W379f8e864c,8.758,0.45,True,2.1699675683792066
1733,W379f8e864c,15.077,0.45,True,2.7131704037967816
1734,W379f8e864c,8.09,0.45,True,2.0906287310704004
1735,W379f8e864c,7.824,0.45,True,2.057195932732516
1736,W37c92bd4fc,30.188,0.65,True,3.407444494422622
1737,W37c92bd4fc,11.568,0.65,True,2.4482426654164087
1738,W37c92bd4fc,9.618,0.65,True,2.263636342855471
1739,W37c92bd4fc,16.947,0.65,True,2.830090827011235
1740,W37c92bd4fc,19.698,0.65,True,2.9805171077475108
1741,W37c92bd4fc,20.144,0.65,True,3.002906477301991
1742,W37c92bd4fc,20.048,0.65,True,2.9981293981537123
1743,W37c92bd4fc,12.175,0.65,True,2.4993846689686534
1744,W37c92bd4fc,15.828,0.65,True,2.7617805235231776
1745,W37c92bd4fc,10.723,0.65,True,2.3723909672380086
1746,W37c92bd4fc,8.0,0.65,True,2.0794415416798357
1747,W37c92bd4fc,12.456,0.65,True,2.5222024345316973
1748,W37c92bd4fc,8.846,0.65,True,2.179965379446135
1749,W37c92bd4fc,7.981,0.65,True,2.0770637168938717
1750,W37c92bd4fc,7.195,0.65,True,1.9733863403393312
1751,W37c92bd4fc,10.308,0.65,True,2.3329202927901185
1752,W37c92bd4fc,9.1,0.65,True,2.2082744135228043
1753,W37c92bd4fc,9.557,0.65,True,2.2572738702840427
1754,W37c92bd4fc,10.15,0.65,True,2.3174737054877963
1755,W37c92bd4fc,8.751,0.65,True,2.169167979553694
1756,W37c92bd4fc,7.917,0.65,True,2.0690123461892966
1757,W37c92bd4fc,7.222,0.65,True,1.977131922855266
1758,W37c92bd4fc,11.089,0.65,True,2.4059536259710788
1759,W37c92bd4fc,19.666,0.65,True,2.9788912563579646
1760,W37c92bd4fc,12.795,0.65,True,2.549054469611752
1761,W37c92bd4fc,9.313,0.65,True,2.231411273539521
1762,W37c92bd4fc,10.302,0.65,True,2.3323380511433935
1763,W37c92bd4fc,12.077,0.65,True,2.491302817293238
1764,W3858215e18,65.284,1.0,False,4.178746983288449
1765,W3858215e18,11.756,1.0,True,2.464363748556671
1766,W3858215e18,10.859,1.0,True,2.3849942292347635
1767,W3858215e18,21.307,1.0,False,3.0590356572232293
1768,W3858215e18,11.749,1.0,False,2.4637681305854358
1769,W3858215e18,12.801,1.0,True,2.549523292873973
1770,W3858215e18,18.393,1.0,False,2.9119701574486605
1771,W3858215e18,21.477,1.0,False,3.0669825950821576
1772,W3858215e18,10.561,1.0,True,2.3571679707643374
1773,W3858215e18,10.18,1.0,False,2.3204250111223765
1774,W3858215e18,11.26,1.0,True,2.421256622711544
1775,W3858215e18,10.411,1.0,True,2.342862939492616
1776,W3858215e18,13.904,1.0,True,2.632176568523036
1777,W3858215e18,7.247,1.0,False,1.9805875901271444
1778,W3858215e18,8.406,1.0,False,2.128945736582925
1779,W3858215e18,9.491,1.0,False,2.250343981148355
1780,W3858215e18,9.444,1.0,False,2.2453796192232667
1781,W3858215e18,7.814,1.0,False,2.0559169966328787
1782,W3858215e18,10.953,1.0,True,2.3936133913416096
1783,W3858215e18,7.374,1.0,False,1.9979602998119528
1784,W3858215e18,15.782,1.0,False,2.7588700500988432
1785,W3858215e18,8.176,1.0,False,2.1012030334613487
1786,W3858215e18,15.51,1.0,False,2.7414849771884473
1787,W3858215e18,6.594,1.0,True,1.8861601446495393
1788,W3858215e18,6.724,1.0,True,1.9056832155463692
1789,W3858215e18,8.422,1.0,True,2.130847329739736
1790,W3858215e18,6.643,1.0,True,1.893563668683104
1791,W3858215e18,8.583,1.0,False,2.1497835027360828
1792,W38ddf6b417,11.999,0.05,True,2.4848233129822517
1793,W38ddf6b417,8.675,0.05,True,2.160445325832923
1794,W38ddf6b417,10.879,0.05,True,2.3868343254389455
1795,W38ddf6b417,7.092,0.05,True,1.9589673882119614
1796,W38ddf6b417,6.263,0.05,True,1.8346593035432759
1797,W38ddf6b417,8.049,0.05,True,2.0855478601115967
1798,W38ddf6b417,11.606,0.05,True,2.4515222057684167
1799,W38ddf6b417,7.981,0.05,True,2.0770637168938717
1800,W38ddf6b417,7.386,0.05,True,1.9995863164303715
1801,W38ddf6b417,10.872,0.05,True,2.386190676848843
1802,W38ddf6b417,8.427,0.05,True,2.1314408367902162
1803,W38ddf6b417,8.12,0.05,True,2.0943301541735866
1804,W38ddf6b417,8.026,0.05,True,2.0826862718447248
1805,W38ddf6b417,8.498,0.05,True,2.13983084169262
1806,W38ddf6b417,9.125,0.05,True,2.211017899468555
1807,W38ddf6b417,7.626,0.05,True,2.031563461435372
1808,W38ddf6b417,6.226,0.05,True,1.8287340720194165
1809,W38ddf6b417,5.43,0.05,True,1.691939133945844
1810,W38ddf6b417,7.941,0.05,True,2.072039211913074
1811,W38ddf6b417,5.926,0.05,True,1.7793494491513735
1812,W38ddf6b417,10.678,0.05,True,2.3681855500779947
1813,W38ddf6b417,5.445,0.05,True,1.694697756384924
1814,W38ddf6b417,8.096,0.05,True,2.0913701125451096
1815,W38ddf6b417,5.399,0.05,True,1.68621375123615
1816,W38ddf6b417,6.319,0.05,True,1.8435609677913183
1817,W38ddf6b417,8.436,0.05,True,2.132508262616528
1818,W38ddf6b417,5.917,0.05,True,1.777829563694557
1819,W38ddf6b417,5.521,0.05,True,1.7085590033019076
1820,W3af1f1c5bc,31.974,0.05,True,3.4649230725427
1821,W3af1f1c5bc,11.584,0.05,True,2.4496248356433603
1822,W3af1f1c5bc,11.468,0.05,True,2.4395605480211233
1823,W3af1f1c5bc,20.533,0.05,True,3.0220333479733616
1824,W3af1f1c5bc,14.586,0.05,True,2.6800621645620413
1825,W3af1f1c5bc,12.64,0.05,True,2.5368663887187113
1826,W3af1f1c5bc,6.689,0.05,True,1.900464386136271
1827,W3af1f1c5bc,16.458,0.05,True,2.800811681183521
1828,W3af1f1c5bc,10.636,0.05,True,2.3642444733807735
1829,W3af1f1c5bc,10.966,0.05,True,2.394799576981857
1830,W3af1f1c5bc,9.687,0.05,True,2.270784780444248
1831,W3af1f1c5bc,11.844,0.05,True,2.471821410239345
1832,W3af1f1c5bc,14.036,0.05,True,2.6416254577209686
1833,W3af1f1c5bc,7.661,0.05,True,2.036142523534684
1834,W3af1f1c5bc,6.989,0.05,True,1.9443374844949919
1835,W3af1f1c5bc,8.956,0.05,True,2.1923236987365082
1836,W3af1f1c5bc,8.911,0.05,True,2.1872864686305826
1837,W3af1f1c5bc,11.208,0.05,True,2.416627809034706
1838,W3af1f1c5bc,9.095,0.05,True,2.2077248119700856
1839,W3af1f1c5bc,12.988,0.05,True,2.5640258542405996
1840,W3af1f1c5bc,14.356,0.05,True,2.6641679732853607
1841,W3af1f1c5bc,6.785,0.05,True,1.9147142932868324
1842,W3af1f1c5bc,12.732,0.05,True,2.5441185094198464
1843,W3af1f1c5bc,8.958,0.05,True,2.1925469877851085
1844,W3af1f1c5bc,7.535,0.05,True,2.019558832078459
1845,W3af1f1c5bc,7.905,0.05,True,2.0674954706614352
1846,W3af1f1c5bc,11.768,0.05,True,2.4653839832991364
1847,W3af1f1c5bc,11.618,0.05,True,2.4525556195703406
1848,W3d08192832,52.212,0.5,True,3.9553123535265433
1849,W3d08192832,32.006,0.5,True,3.4659233852237987
1850,W3d08192832,21.14,0.5,False,3.051166980442092
1851,W3d08192832,13.411,0.5,True,2.596075265728803
1852,W3d08192832,12.148,0.5,False,2.4971645471835022
1853,W3d08192832,11.175,0.5,True,2.4136791404996325
1854,W3d08192832,10.268,0.5,True,2.329032263008894
1855,W3d08192832,19.37,0.5,True,2.9637254774189046
1856,W3d08192832,15.577,0.5,True,2.7457954673444687
1857,W3d08192832,10.144,0.5,True,2.31688239769487
1858,W3d08192832,9.774,0.5,True,2.279725798847963
1859,W3d08192832,12.769,0.5,True,2.547020358442544
1860,W3d08192832,8.513,0.5,True,2.14159440690192
1861,W3d08192832,10.587,0.5,False,2.3596268333612427
1862,W3d08192832,12.629,0.5,True,2.535995756664033
1863,W3d08192832,9.589,0.5,True,2.260616608171544
1864,W3d08192832,10.186,0.5,True,2.321014228462413
1865,W3d08192832,11.225,0.5,True,2.418143433628318
1866,W3d08192832,8.401,0.5,True,2.12835074638271
1867,W3d08192832,19.416,0.5,True,2.9660974684243
1868,W3d08192832,10.612,0.5,True,2.3619854362754933
1869,W3d08192832,9.849,0.5,True,2.2873699271875654
1870,W3d08192832,12.072,0.5,True,2.4908887214655477
1871,W3d08192832,8.171,0.5,True,2.1005913004025705
1872,W3d08192832,9.036,0.5,True,2.2012165986057566
1873,W3d08192832,8.847,0.5,True,2.1800784185012487
1874,W3d08192832,12.146,0.5,True,2.4969998974753835
1875,W3d08192832,11.753,0.5,True,2.4641085271507173
1876,W3d10f64d3c,9.801,0.7000000000000001,True,2.2824844212870428
1877,W3d10f64d3c,6.823,0.7000000000000001,True,1.9202992578332867
1878,W3d10f64d3c,5.726,0.7000000000000001,True,1.7450172066759233
1879,W3d10f64d3c,8.47,0.7000000000000001,True,2.136530508663963
1880,W3d10f64d3c,4.936,0.7000000000000001,True,1.5965552866030868
1881,W3d10f64d3c,6.025,0.7000000000000001,True,1.7959174793767188
1882,W3d10f64d3c,4.581,0.7000000000000001,True,1.5219173149046052
1883,W3d10f64d3c,3.316,0.7000000000000001,True,1.1987592372730485
1884,W3d10f64d3c,6.852,0.7000000000000001,True,1.9245405804618736
1885,W3d10f64d3c,4.17,0.7000000000000001,True,1.4279160358107101
1886,W3d10f64d3c,3.786,0.7000000000000001,True,1.331310052787131
1887,W3d10f64d3c,12.448,0.7000000000000001,True,2.5215599674360356
1888,W3d10f64d3c,10.873,0.7000000000000001,True,2.386282652015612
1889,W3d10f64d3c,4.931,0.7000000000000001,True,1.5955418072419891
1890,W3d10f64d3c,4.563,0.7000000000000001,True,1.5179803019452653
1891,W3d10f64d3c,5.131,0.7000000000000001,True,1.6353005719598277
1892,W3d10f64d3c,4.156,0.7000000000000001,True,1.4245530732369809
1893,W3d10f64d3c,4.174,0.7000000000000001,True,1.4288748086550092
1894,W3d10f64d3c,3.769,0.7000000000000001,True,1.3268097142849984
1895,W3d10f64d3c,3.469,0.7000000000000001,True,1.2438663679876125
1896,W3d10f64d3c,7.737,0.7000000000000001,True,2.046014015567317
1897,W3d10f64d3c,5.075,0.7000000000000001,True,1.6243265249278511
1898,W3d10f64d3c,4.495,0.7000000000000001,True,1.5029656679235837
1899,W3d10f64d3c,4.655,0.7000000000000001,True,1.5379419107290304
1900,W3d10f64d3c,4.446,0.7000000000000001,True,1.4920048155420047
1901,W3d10f64d3c,6.804,0.7000000000000001,True,1.9175106745336155
1902,W3d10f64d3c,4.117,0.7000000000000001,True,1.4151247427877676
1903,W3d10f64d3c,7.613,0.7000000000000001,True,2.0298573123240757
1904,W3de40218a1,10.66,0.25,True,2.3664984187376983
1905,W3de40218a1,8.779,0.25,True,2.1723625059440717
1906,W3de40218a1,9.352,0.25,True,2.2355902241697674
1907,W3de40218a1,9.023,0.25,True,2.1997768730123637
1908,W3de40218a1,7.577,0.25,True,2.0251173429492364
1909,W3de40218a1,9.98,0.25,True,2.300583090323373
1910,W3de40218a1,5.434,0.25,True,1.692675511004156
1911,W3de40218a1,7.386,0.25,True,1.9995863164303715
1912,W3de40218a1,9.926,0.25,True,2.295157577165249
1913,W3de40218a1,4.437,0.25,True,1.4899784723967724
1914,W3de40218a1,7.909,0.25,True,2.0680013515372804
1915,W3de40218a1,14.494,0.25,True,2.6737347706870898
1916,W3de40218a1,5.925,0.25,True,1.7791806870211948
1917,W3de40218a1,7.172,0.25,True,1.9701845557428863
1918,W3de40218a1,5.423,0.25,True,1.6906491678589237
1919,W3de40218a1,7.734,0.25,True,2.045626193185105
1920,W3de40218a1,15.216,0.25,True,2.7223475058030346
1921,W3de40218a1,7.154,0.25,True,1.967671640836826
1922,W3de40218a1,5.633,0.25,True,1.728642159912577
1923,W3de40218a1,5.035,0.25,True,1.6164135261705257
1924,W3de40218a1,6.222,0.25,True,1.8280913984754454
1925,W3de40218a1,10.045,0.25,True,2.3070749982668977
1926,W3de40218a1,5.7,0.25,True,1.7404661748405046
1927,W3de40218a1,6.494,0.25,True,1.8708786736806542
1928,W3de40218a1,5.621,0.25,True,1.726509584019938
1929,W3de40218a1,4.239,0.25,True,1.4443273923705
1930,W3de40218a1,5.429,0.25,True,1.6917549549233142
1931,W3de40218a1,5.094,0.25,True,1.6280633765572654
1932,W3f511d289c,11.384,0.65,True,2.432208860787551
1933,W3f511d289c,6.929,0.65,True,1.9357155026452442
1934,W3f511d289c,9.27,0.65,True,2.2267833795777636
1935,W3f511d289c,6.158,0.65,True,1.8177520495023087
1936,W3f511d289c,6.736,0.65,True,1.9074662769400255
1937,W3f511d289c,3.967,0.65,True,1.378010141532193
1938,W3f511d289c,5.909,0.65,True,1.7764766123635376
1939,W3f511d289c,5.765,0.65,True,1.7518051537210222
1940,W3f511d289c,9.714,0.65,True,2.273568143923553
1941,W3f511d289c,11.051,0.65,True,2.402520921606645
1942,W3f511d289c,4.708,0.65,True,1.5492631893980304
1943,W3f511d289c,3.427,0.65,True,1.2316852428924718
1944,W3f511d289c,6.786,0.65,True,1.9148616663620384
1945,W3f511d289c,5.835,0.65,True,1.7638742657385194
1946,W3f511d289c,7.449,0.65,True,2.0080797951941394
1947,W3f511d289c,6.149,0.65,True,1.8162894669713328
1948,W3f511d289c,7.471,0.65,True,2.0110288589936642
1949,W3f511d289c,5.116,0.65,True,1.6323728837165963
1950,W3f511d289c,6.309,0.65,True,1.8419771853886724
1951,W3f511d289c,3.339,0.65,True,1.2056713609615175
1952,W3f511d289c,4.337,0.65,True,1.467182864853229
1953,W3f511d289c,3.839,0.65,True,1.3452119160186606
1954,W3f511d289c,3.567,0.65,True,1.2717249063767546
